id,sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption,hasStartupStats,franchiseFeeAmountRaw,franchiseFeeAmountKrwAssumed,educationFeeAmountRaw,educationFeeAmountKrwAssumed,depositAmountRaw,depositAmountKrwAssumed,otherStartupAmountRaw,otherStartupAmountKrwAssumed,startupTotalAmountRaw,startupTotalAmountKrwAssumed
2025||외식||한식||(주)아람푸드||여장군,brand_franchise_stats,2025,외식,한식,(주)아람푸드,여장군,7,1,1,1,0,190882,190882000,9026,9026000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,2000,2000000,41832,41832000,51532,51532000
2025||외식||한식||백번가코다리||백번가코다리,brand_franchise_stats,2025,외식,한식,백번가코다리,백번가코다리,11,6,0,0,0,190867,190867000,4398,4398000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,1100,1100000,5500,5500000,5000,5000000,70000,70000000,81600,81600000
2025||외식||커피||블루빈컴퍼니(주)||라떼킹(Latteking),brand_franchise_stats,2025,외식,커피,블루빈컴퍼니(주),라떼킹(Latteking),10,5,5,0,0,190619,190619000,11290,11290000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,3000,3000000,126500,126500000,140500,140500000
2025||외식||피자||JK푸드||피자엠소마,brand_franchise_stats,2025,외식,피자,JK푸드,피자엠소마,34,8,1,0,3,190606,190606000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,2000,2000000,34705,34705000,44405,44405000
2025||외식||피자||(주)레드캡||빨간모자피자,brand_franchise_stats,2025,외식,피자,(주)레드캡,빨간모자피자,16,1,0,5,0,190261,190261000,11988,11988000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,2200,2200000,5000,5000000,61985,61985000,80185,80185000
2025||외식||커피||한가득팜||달다구니(DALDAGUNI),brand_franchise_stats,2025,외식,커피,한가득팜,달다구니(DALDAGUNI),5,1,1,0,0,190121,190121000,2735,2735000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1100,1100000,10000,10000000,68200,68200000,84800,84800000
2025||외식||한식||농업회사법인㈜담따프레시||철판떼기,brand_franchise_stats,2025,외식,한식,농업회사법인㈜담따프레시,철판떼기,7,0,2,0,0,190098,190098000,6544,6544000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,61600,61600000,81100,81100000
2025||외식||커피||제로3커피로스터스||A LOT TO GO(어랏투고),brand_franchise_stats,2025,외식,커피,제로3커피로스터스,A LOT TO GO(어랏투고),14,2,0,0,0,190084,190084000,14709,14709000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,2000,2000000,56100,56100000,72400,72400000
2025||외식||기타 외식||(주)봉원에프앤비||명동할머니국수,brand_franchise_stats,2025,외식,기타 외식,(주)봉원에프앤비,명동할머니국수,17,0,4,0,0,189995,189995000,13568,13568000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,59180,59180000,68980,68980000
2025||외식||일식||(주)고레코리아||고레카레,brand_franchise_stats,2025,외식,일식,(주)고레코리아,고레카레,5,0,0,0,1,189914,189914000,12470,12470000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,2200,2200000,2000,2000000,64800,64800000,80000,80000000
2025||외식||서양식||(주)라파미코||닐리스(Nilli's),brand_franchise_stats,2025,외식,서양식,(주)라파미코,닐리스(Nilli's),5,0,4,0,0,189809,189809000,1843,1843000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,181940,181940000,195740,195740000
2025||외식||일식||연어집(SalmonHouse)||연어집,brand_franchise_stats,2025,외식,일식,연어집(SalmonHouse),연어집,11,0,0,0,0,189700,189700000,18970,18970000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,4400,4400000,1000,1000000,9900,9900000,20800,20800000
2025||외식||분식||(주)명인에프엔비||명인만두,brand_franchise_stats,2025,외식,분식,(주)명인에프엔비,명인만두,87,8,12,0,5,189507,189507000,12032,12032000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,6600,6600000,4400,4400000,0,0,39263,39263000,50263,50263000
2025||외식||한식||(주)자갈집||자갈집,brand_franchise_stats,2025,외식,한식,(주)자갈집,자갈집,14,9,0,0,0,189454,189454000,12002,12002000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,67650,67650000,78450,78450000
2025||외식||커피||(주)프라빈||PRABEAN(프라빈),brand_franchise_stats,2025,외식,커피,(주)프라빈,PRABEAN(프라빈),6,0,2,0,2,189345,189345000,7507,7507000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1100,1100000,3000,3000000,56900,56900000,66500,66500000
2025||외식||음료 (커피 외)||과일욤||과일욤,brand_franchise_stats,2025,외식,음료 (커피 외),과일욤,과일욤,6,5,0,0,0,189251,189251000,17069,17069000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,5500,5500000,3000,3000000,37950,37950000,48650,48650000
2025||외식||한식||송정FnC||구땡식당,brand_franchise_stats,2025,외식,한식,송정FnC,구땡식당,9,4,1,0,1,189236,189236000,10450,10450000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,0,0,49720,49720000,60720,60720000
2025||외식||분식||(주)동산만두||동산만두,brand_franchise_stats,2025,외식,분식,(주)동산만두,동산만두,19,8,1,4,0,189217,189217000,17949,17949000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,24730,24730000,24730,24730000
2025||외식||커피||(주)씨에프앤비||커피니,brand_franchise_stats,2025,외식,커피,(주)씨에프앤비,커피니,46,1,9,0,1,189057,189057000,5743,5743000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,40500,40500000,52300,52300000
2025||외식||기타 외국식||㈜제이피에프씨파트너스||신머이,brand_franchise_stats,2025,외식,기타 외국식,㈜제이피에프씨파트너스,신머이,21,0,0,0,0,189049,189049000,9378,9378000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,13200,13200000,3300,3300000,2000,2000000,41869,41869000,60369,60369000
2025||외식||한식||모시보드레가맹본부||모시보드레,brand_franchise_stats,2025,외식,한식,모시보드레가맹본부,모시보드레,1,1,0,0,0,188970,188970000,10061,10061000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,5000,5000000,82250,82250000,92750,92750000
2025||외식||주점||(주)비어프랜드||가르텐호프앤레스트,brand_franchise_stats,2025,외식,주점,(주)비어프랜드,가르텐호프앤레스트,28,0,4,0,0,188911,188911000,4729,4729000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,1000,1000000,110055,110055000,118755,118755000
2025||외식||한식||오름에프앤비||구이대장쪽갈비,brand_franchise_stats,2025,외식,한식,오름에프앤비,구이대장쪽갈비,8,6,1,0,0,188850,188850000,11540,11540000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,83200,83200000,97000,97000000
2025||외식||기타 외식||금수식품||장금수부대찌개,brand_franchise_stats,2025,외식,기타 외식,금수식품,장금수부대찌개,14,0,0,4,1,188799,188799000,5918,5918000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,6600,6600000,3300,3300000,1000,1000000,52800,52800000,63700,63700000
2025||외식||피자||몽피자||몽's 피자,brand_franchise_stats,2025,외식,피자,몽피자,몽's 피자,19,20,1,0,0,188711,188711000,13630,13630000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,1650,1650000,2500,2500000,48400,48400000,54750,54750000
2025||외식||피자||(주)제이피케이컴퍼니||오르새피자,brand_franchise_stats,2025,외식,피자,(주)제이피케이컴퍼니,오르새피자,33,2,13,0,1,188689,188689000,11762,11762000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,3300,3300000,3000,3000000,50600,50600000,59100,59100000
2025||외식||피자||써니스피자마켓||써니스피자마켓,brand_franchise_stats,2025,외식,피자,써니스피자마켓,써니스피자마켓,1,1,0,0,0,188672,188672000,14626,14626000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,59400,59400000,69200,69200000
2025||외식||기타 외식||(주)에프씨봉대박||봉대박파스타&찜닭,brand_franchise_stats,2025,외식,기타 외식,(주)에프씨봉대박,봉대박파스타&찜닭,6,1,0,0,0,188576,188576000,6394,6394000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,5500,5500000,3000,3000000,125450,125450000,141650,141650000
2025||외식||한식||(주)맘마찬||맘마찬,brand_franchise_stats,2025,외식,한식,(주)맘마찬,맘마찬,36,7,4,9,0,188480,188480000,15396,15396000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,15400,15400000,1000,1000000,52700,52700000,74600,74600000
2025||외식||치킨||원흥닭발통닭||원흥닭발통닭,brand_franchise_stats,2025,외식,치킨,원흥닭발통닭,원흥닭발통닭,3,1,0,0,0,188399,188399000,5981,5981000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,36100,36100000,46900,46900000
2025||외식||커피||(주)에브리커피||Every Coffee(에브리커피),brand_franchise_stats,2025,외식,커피,(주)에브리커피,Every Coffee(에브리커피),18,6,0,2,0,188276,188276000,5005,5005000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,5000,5000000,79200,79200000,95200,95200000
2025||외식||일식||쿡타트(주)||카레공방,brand_franchise_stats,2025,외식,일식,쿡타트(주),카레공방,8,0,0,0,0,188275,188275000,3638,3638000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,72600,72600000,92100,92100000
2025||외식||일식||오이시라멘||오이시라멘,brand_franchise_stats,2025,외식,일식,오이시라멘,오이시라멘,3,1,0,1,0,188000,188000000,8545,8545000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,3000,3000000,62590,62590000,73290,73290000
2025||외식||피자||투엑스F&D||투엑스피자,brand_franchise_stats,2025,외식,피자,투엑스F&D,투엑스피자,4,0,0,0,0,188000,188000000,13193,13193000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,31900,31900000,42700,42700000
2025||외식||분식||(주)삼형제에프앤비||삼형제김밥,brand_franchise_stats,2025,외식,분식,(주)삼형제에프앤비,삼형제김밥,39,16,0,4,0,187943,187943000,21387,21387000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,34650,34650000,46450,46450000
2025||외식||분식||(주)아이윈엔터프라이즈||김밥킹,brand_franchise_stats,2025,외식,분식,(주)아이윈엔터프라이즈,김밥킹,27,3,8,0,7,187914,187914000,12274,12274000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,59400,59400000,70200,70200000
2025||외식||패스트푸드||(주)이오에스에프앤씨||얼 오브 샌드위치(Earl Of Sandwich),brand_franchise_stats,2025,외식,패스트푸드,(주)이오에스에프앤씨,얼 오브 샌드위치(Earl Of Sandwich),3,0,1,0,0,187892,187892000,3924,3924000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,3000,3000000,102850,102850000,133350,133350000
2025||외식||음료 (커피 외)||에이앤디(AND)||요거트퍼플,brand_franchise_stats,2025,외식,음료 (커피 외),에이앤디(AND),요거트퍼플,51,52,1,0,0,187534,187534000,13982,13982000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,5000,5000000,39380,39380000,55380,55380000
